SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1577649,400528,Cash loans,23638.5,225000,225000,NA,225000,MONDAY,17,Y,1,NA,NA,NA,XNA,Approved,-652,Cash through the bank,XAP,NA,Repeater,XNA,Cash,x-sell,Country-wide,1000,Consumer electronics,12,middle,Cash X-Sell: middle,365243,-622,-292,-322,-317,0
2557237,124998,Consumer loans,4604.175,52150.5,43150.5,9000,52150.5,MONDAY,15,Y,1,0.1879525255140062,NA,NA,XAP,Approved,-2179,Cash through the bank,XAP,Other_B,New,Photo / Cinema Equipment,POS,XNA,Country-wide,2200,Consumer electronics,12,middle,POS household with interest,365243,-2148,-1818,-1848,-1844,0
1038467,397723,Cash loans,20229.03,450000,640080,NA,450000,WEDNESDAY,16,Y,1,NA,NA,NA,Building a house or an annex,Refused,-104,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48,low_normal,Cash Street: low,NA,NA,NA,NA,NA,NA
2248114,414001,Revolving loans,38250,0,765000,NA,NA,TUESDAY,4,Y,1,NA,NA,NA,XAP,Approved,-757,XNA,XAP,NA,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,NA,NA,NA,NA,NA,NA
1468916,278965,Consumer loans,11501.64,57766.275,57604.5,2879.775,57766.275,SATURDAY,14,Y,1,0.05185375492600799,NA,NA,XAP,Approved,-1267,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,3000,Consumer electronics,6,high,POS household with interest,365243,-1236,-1086,-1086,-1084,0
2673465,128872,Consumer loans,10749.645,105939,107928,10597.5,105939,WEDNESDAY,12,Y,1,0.09737685906485026,NA,NA,XAP,Approved,-2186,XNA,XAP,Family,New,Computers,POS,XNA,Regional / Local,450,Consumer electronics,16,high,POS household with interest,365243,-2155,-1705,-1705,-1699,0
2281241,315084,Consumer loans,4234.185,26460,26815.5,1305,26460,SATURDAY,14,Y,1,0.05054190488659999,NA,NA,XAP,Approved,-2322,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,8,high,POS mobile with interest,365243,-2291,-2081,-2201,-2195,0
1054048,127777,Revolving loans,9000,180000,180000,NA,180000,WEDNESDAY,17,Y,1,NA,NA,NA,XAP,Approved,-736,XNA,XAP,NA,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-714,-689,365243,365243,365243,0
1005150,348040,Consumer loans,7055.775,71955,64242,13500,71955,TUESDAY,16,Y,1,0.1891220610831631,NA,NA,XAP,Approved,-1759,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Regional / Local,80,Consumer electronics,12,middle,POS household with interest,365243,-1728,-1398,-1398,-1390,0
1915726,202961,Consumer loans,2464.74,22770,22185,2277,22770,SUNDAY,13,Y,1,0.10137601177336276,NA,NA,XAP,Approved,-2913,XNA,XAP,NA,Repeater,Gardening,POS,XNA,Stone,93,Construction,10,low_normal,POS household without interest,365243,-2879,-2609,-2609,-2605,1
2484340,408785,Cash loans,NA,0,0,NA,NA,TUESDAY,8,Y,1,NA,NA,NA,XNA,Canceled,-430,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2440020,152589,Consumer loans,4270.77,31428,26928,4500,31428,SATURDAY,10,Y,1,0.15594085181714046,NA,NA,XAP,Approved,-2781,XNA,XAP,NA,New,Mobile,POS,XNA,Country-wide,20,Connectivity,8,low_normal,POS mobile with interest,365243,-2734,-2524,-2524,-2521,0
1265264,395978,Consumer loans,34085.115,391500,333873,78300,391500,FRIDAY,8,Y,1,0.20689326613295428,NA,NA,XAP,Approved,-357,XNA,XAP,Unaccompanied,Repeater,Clothing and Accessories,POS,XNA,Regional / Local,50,Clothing,12,middle,POS industry with interest,365243,-323,7,365243,365243,0
2544326,280636,Consumer loans,NA,61690.95,61690.95,0,61690.95,SATURDAY,15,Y,1,0,NA,NA,XAP,Refused,-728,Cash through the bank,LIMIT,NA,Repeater,Mobile,XNA,XNA,Country-wide,42,Connectivity,NA,XNA,POS mobile with interest,NA,NA,NA,NA,NA,NA
1288518,438071,Cash loans,8179.02,90000,101880,NA,90000,WEDNESDAY,11,Y,1,NA,NA,NA,XNA,Approved,-1448,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24,high,Cash Street: high,365243,-1418,-728,-908,-905,1
2486531,256490,Consumer loans,26371.125,149625,138141,18000,149625,THURSDAY,18,Y,1,0.12555085700511948,NA,NA,XAP,Approved,-1304,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,196,Consumer electronics,6,middle,POS household with interest,365243,-1273,-1123,-1123,-1119,0
2247575,208202,Consumer loans,8838.99,40450.5,47799,0,40450.5,MONDAY,9,Y,1,0,NA,NA,XAP,Approved,-247,Cash through the bank,XAP,Children,New,Consumer Electronics,POS,XNA,Country-wide,150,Consumer electronics,6,middle,POS household with interest,365243,-216,-66,-96,-94,0
2605102,140356,Consumer loans,16495.11,63450,63450,0,63450,SUNDAY,6,Y,1,0,NA,NA,XAP,Approved,-838,Cash through the bank,XAP,Unaccompanied,New,Construction Materials,POS,XNA,Stone,14,Construction,4,low_action,POS industry with interest,365243,-798,-708,-708,-705,0
2404049,375690,Consumer loans,5279.895,30397.5,28800,3042,30397.5,MONDAY,9,Y,1,0.10404542885040335,NA,NA,XAP,Approved,-545,XNA,XAP,NA,Repeater,Jewelry,POS,XNA,Stone,5,Industry,6,middle,POS other with interest,365243,-506,-356,-356,-350,0
2639019,262932,Consumer loans,37202.4,720000,720000,0,720000,WEDNESDAY,15,Y,1,0,NA,NA,XAP,Refused,-429,Cash through the bank,SCO,NA,Repeater,Consumer Electronics,POS,XNA,Stone,150,Consumer electronics,24,low_normal,POS household with interest,NA,NA,NA,NA,NA,NA
1813181,284060,Cash loans,NA,0,0,NA,NA,THURSDAY,12,Y,1,NA,NA,NA,XNA,Canceled,-172,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2516391,331038,Cash loans,NA,0,0,NA,NA,WEDNESDAY,15,Y,1,NA,NA,NA,XNA,Canceled,-131,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1612454,238153,Revolving loans,3375,0,67500,NA,NA,THURSDAY,16,N,1,NA,NA,NA,XAP,Refused,-2817,XNA,SYSTEM,NA,Repeater,XNA,Cards,x-sell,Stone,645,Furniture,0,XNA,Card Street,NA,NA,NA,NA,NA,NA
1467808,392178,Consumer loans,6020.1,54783,54783,0,54783,SATURDAY,12,Y,1,0,NA,NA,XAP,Approved,-543,Cash through the bank,XAP,NA,Repeater,Mobile,POS,XNA,Country-wide,55,Connectivity,10,low_normal,POS mobile without interest,365243,-507,-237,-327,-318,0
1109937,178227,Consumer loans,13897.53,131386.5,117868.5,22500,131386.5,TUESDAY,19,Y,1,0.17457296654552448,NA,NA,XAP,Approved,-1395,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,1400,Consumer electronics,10,middle,POS household with interest,365243,-1364,-1094,-1094,-1089,0
2415205,363820,Consumer loans,12825.045,67050,70591.5,0,67050,SUNDAY,17,Y,1,0,NA,NA,XAP,Approved,-425,Cash through the bank,XAP,Family,New,Furniture,POS,XNA,Stone,36,Furniture,6,middle,POS industry with interest,365243,-394,-244,-274,-271,0
2315537,368792,Consumer loans,11919.105,104940,104940,0,104940,MONDAY,19,Y,1,0,NA,NA,XAP,Approved,-451,Cash through the bank,XAP,NA,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,10,low_normal,POS mobile without interest,365243,-413,-143,-143,-137,0
2690018,179632,Cash loans,33301.44,994500,1138900.5,NA,994500,FRIDAY,15,Y,1,NA,NA,NA,XNA,Refused,-420,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_normal,Cash X-Sell: low,NA,NA,NA,NA,NA,NA
1717635,126800,Consumer loans,12423.24,124245,111820.5,12424.5,124245,THURSDAY,10,Y,1,0.1089090909090909,NA,NA,XAP,Approved,-1930,Cash through the bank,XAP,Children,Repeater,Computers,POS,XNA,Stone,10,Connectivity,10,low_normal,POS mobile with interest,365243,-1884,-1614,-1614,-1612,0
1859012,156101,Cash loans,24525.54,517500,640458,NA,517500,MONDAY,16,Y,1,NA,NA,NA,Building a house or an annex,Refused,-100,Cash through the bank,SCOFR,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36,low_normal,Cash Street: low,NA,NA,NA,NA,NA,NA
2530794,102755,Cash loans,5690.835,67500,76410,NA,67500,FRIDAY,10,Y,1,NA,NA,NA,XNA,Refused,-669,Cash through the bank,SCO,NA,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,high,Cash X-Sell: high,NA,NA,NA,NA,NA,NA
1916535,215168,Consumer loans,6789.24,61245,67711.5,0,61245,THURSDAY,10,Y,1,0,NA,NA,XAP,Approved,-357,XNA,XAP,Unaccompanied,New,Furniture,POS,XNA,Stone,15,Furniture,12,middle,POS industry with interest,365243,-326,4,365243,365243,0
2256046,288916,Consumer loans,26153.28,285637.5,276754.5,28566,285637.5,SUNDAY,17,Y,1,0.10189610887277764,NA,NA,XAP,Refused,-1072,Cash through the bank,SCO,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Regional / Local,43,Consumer electronics,12,low_normal,POS household with interest,NA,NA,NA,NA,NA,NA
2699529,236454,Cash loans,57199.5,1350000,1350000,NA,1350000,FRIDAY,12,Y,1,NA,NA,NA,XNA,Refused,-729,Cash through the bank,HC,NA,Repeater,XNA,Cash,x-sell,Channel of corporate sales,-1,XNA,36,low_normal,Cash X-Sell: low,NA,NA,NA,NA,NA,NA
1023772,158745,Cash loans,14846.4,67500,78007.5,NA,67500,WEDNESDAY,11,Y,1,NA,NA,NA,Journey,Refused,-341,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,6,middle,Cash Street: middle,NA,NA,NA,NA,NA,NA
2799927,123154,Cash loans,NA,0,0,NA,NA,FRIDAY,8,Y,1,NA,NA,NA,XNA,Canceled,-272,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1239314,339588,Consumer loans,5287.86,44955,44460,4500,44955,FRIDAY,18,Y,1,0.10010026737967914,NA,NA,XAP,Approved,-1910,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,105,Connectivity,12,high,POS mobile with interest,365243,-1879,-1549,-1549,-1544,0
2256671,196690,Consumer loans,9801,107010,98010,9000,107010,TUESDAY,8,Y,1,0.09159721691260796,NA,NA,XAP,Approved,-1389,Cash through the bank,XAP,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Country-wide,1700,Consumer electronics,12,middle,POS household with interest,365243,-1358,-1028,-1268,-1265,0
2326444,216514,Revolving loans,NA,0,0,NA,NA,TUESDAY,8,Y,1,NA,NA,NA,XAP,Canceled,-168,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Card Street,NA,NA,NA,NA,NA,NA
2696763,354911,Cash loans,7136.37,90000,98910,0,90000,FRIDAY,14,Y,1,0,NA,NA,XNA,Approved,-1564,XNA,XAP,NA,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,18,middle,Cash X-Sell: middle,365243,-1534,-1024,-1024,-1016,1
1344840,339983,Revolving loans,NA,0,0,NA,NA,THURSDAY,13,Y,1,NA,NA,NA,XAP,Canceled,-331,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Card Street,NA,NA,NA,NA,NA,NA
1841131,449445,Cash loans,10665,135000,135000,NA,135000,THURSDAY,17,Y,1,NA,NA,NA,XNA,Approved,-1317,Cash through the bank,XAP,Family,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),-1,XNA,24,high,Cash Street: high,365243,-1286,-596,-716,-711,0
2317116,315053,Consumer loans,28255.545,430987.5,430987.5,0,430987.5,SUNDAY,21,Y,1,0,NA,NA,XAP,Approved,-886,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Stone,375,Consumer electronics,18,low_normal,POS household with interest,365243,-852,-342,-732,-725,0
1941371,193811,Cash loans,43566.885,450000,470790,NA,450000,TUESDAY,10,Y,1,NA,NA,NA,XNA,Approved,-254,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12,low_action,Cash X-Sell: low,365243,-224,106,-194,-186,1
2405371,371357,Consumer loans,6971.76,33309,35946,0,33309,FRIDAY,8,Y,1,0,NA,NA,XAP,Refused,-288,Cash through the bank,HC,Family,Repeater,Auto Accessories,POS,XNA,Stone,72,Consumer electronics,6,middle,POS other with interest,NA,NA,NA,NA,NA,NA
2527029,355453,Consumer loans,9781.605,86121,86121,0,86121,FRIDAY,7,Y,1,0,NA,NA,XAP,Approved,-21,Cash through the bank,XAP,NA,Repeater,Mobile,POS,XNA,Country-wide,35,Connectivity,10,low_normal,POS mobile without interest,365243,365243,284,365243,365243,0
1276889,196327,Consumer loans,13048.38,108661.5,114115.5,5445,108661.5,SATURDAY,16,Y,1,0.04959915691219089,NA,NA,XAP,Approved,-1097,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,2000,Consumer electronics,12,high,POS household with interest,365243,-1066,-736,-736,-732,0
1629494,392827,Cash loans,NA,0,0,NA,NA,FRIDAY,11,Y,1,NA,NA,NA,XNA,Canceled,-175,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2112707,259081,Cash loans,12204.81,135000,152820,NA,135000,FRIDAY,13,Y,1,NA,NA,NA,Urgent needs,Refused,-833,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Country-wide,20,Connectivity,24,high,Cash Street: high,NA,NA,NA,NA,NA,NA
2677023,205136,Revolving loans,3375,67500,67500,NA,67500,MONDAY,11,Y,1,NA,NA,NA,XAP,Approved,-136,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,365243,0
1151411,116026,Consumer loans,17359.245,173610,156249,17361,173610,WEDNESDAY,12,Y,1,0.1089090909090909,NA,NA,XAP,Approved,-2528,Cash through the bank,XAP,NA,Repeater,Audio/Video,POS,XNA,Stone,157,Consumer electronics,10,low_normal,POS household with interest,365243,-2489,-2219,-2219,-2216,0
2426584,248340,Consumer loans,5207.265,125001,111744,13257,125001,SATURDAY,14,Y,1,0.11550370142493405,NA,NA,XAP,Approved,-2705,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,3189,Consumer electronics,24,low_action,POS household without interest,365243,-2674,-1984,-1984,-1976,0
1758952,303381,Consumer loans,NA,29650.5,29650.5,0,29650.5,THURSDAY,11,Y,1,0,NA,NA,XAP,Unused offer,-1237,Cash through the bank,CLIENT,NA,Repeater,Mobile,XNA,XNA,Country-wide,50,Connectivity,NA,XNA,POS mobile with interest,NA,NA,NA,NA,NA,NA
1049664,163526,Cash loans,NA,0,0,NA,NA,MONDAY,10,Y,1,NA,NA,NA,XNA,Canceled,-203,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2539804,105295,Revolving loans,13500,0,270000,NA,NA,MONDAY,13,Y,1,NA,NA,NA,XAP,Approved,-2643,XNA,XAP,NA,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card Street,-2635,-2600,365243,-1473,365243,1
2137377,208553,Revolving loans,9000,0,180000,NA,NA,THURSDAY,12,Y,1,NA,NA,NA,XAP,Approved,-2171,XNA,XAP,NA,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0,XNA,Card X-Sell,-2169,-2131,365243,365243,365243,0
1802829,283511,Cash loans,14244.12,225000,269550,NA,225000,THURSDAY,15,Y,1,NA,NA,NA,Everyday expenses,Refused,-410,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Country-wide,42,Connectivity,36,middle,Cash Street: middle,NA,NA,NA,NA,NA,NA
1520515,147611,Cash loans,12198.6,270000,270000,NA,270000,WEDNESDAY,14,Y,1,NA,NA,NA,XNA,Approved,-1153,XNA,XAP,NA,Repeater,XNA,Cash,x-sell,Country-wide,100,Consumer electronics,36,middle,Cash X-Sell: middle,365243,-1123,-73,-373,-346,0
1883487,244166,Consumer loans,15059.25,117000,103500,13500,117000,TUESDAY,15,Y,1,0.1256643356643356,NA,NA,XAP,Refused,-2254,XNA,SCO,Unaccompanied,New,Clothing and Accessories,POS,XNA,Stone,78,Clothing,8,middle,POS industry with interest,NA,NA,NA,NA,NA,NA
1272133,450848,Consumer loans,5483.79,32602.5,34897.5,0,32602.5,MONDAY,15,Y,1,0,NA,NA,XAP,Refused,-1022,Cash through the bank,LIMIT,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,25,Consumer electronics,8,high,POS household with interest,NA,NA,NA,NA,NA,NA
2665931,289291,Consumer loans,5272.2,51684.75,51426,5172.75,51684.75,FRIDAY,13,Y,1,0.09953567879149276,NA,NA,XAP,Approved,-531,Cash through the bank,XAP,NA,Repeater,Audio/Video,POS,XNA,Stone,170,Consumer electronics,12,middle,POS household with interest,365243,-500,-170,-500,-494,0
1909992,396540,Cash loans,13158,450000,450000,NA,450000,WEDNESDAY,13,Y,1,NA,NA,NA,Repairs,Refused,-1353,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60,low_normal,Cash Street: low,NA,NA,NA,NA,NA,NA
1531005,194017,Consumer loans,8438.175,122935.5,148900.5,0,122935.5,SATURDAY,11,Y,1,0,NA,NA,XAP,Approved,-294,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,200,Consumer electronics,24,middle,POS household with interest,365243,-264,426,365243,365243,1
2671097,290183,Cash loans,31805.595,270000,298512,NA,270000,THURSDAY,11,Y,1,NA,NA,NA,XNA,Approved,-342,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-312,18,365243,365243,1
1721313,456089,Consumer loans,7497.945,39555,37359,3960,39555,SATURDAY,13,Y,1,0.10437813112611628,NA,NA,XAP,Approved,-2727,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Stone,28,Connectivity,6,high,POS mobile with interest,365243,-2693,-2543,-2543,-2537,1
2842923,153024,Cash loans,16646.13,328500,366444,NA,328500,SATURDAY,11,Y,1,NA,NA,NA,XNA,Approved,-843,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30,low_normal,Cash X-Sell: low,365243,-813,57,-513,-506,1
1915596,321094,Consumer loans,6558.21,41354.19,41350.5,3.69,41354.19,SATURDAY,13,Y,1,9.717867656325644e-5,NA,NA,XAP,Approved,-2890,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,2000,Consumer electronics,8,high,POS household with interest,365243,-2859,-2649,-2649,-2644,0
2596241,145843,Revolving loans,5625,112500,112500,NA,112500,TUESDAY,8,Y,1,NA,NA,NA,XAP,Approved,-206,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-204,-164,365243,365243,365243,0
2351054,212141,Cash loans,NA,0,0,NA,NA,THURSDAY,14,Y,1,NA,NA,NA,XNA,Canceled,-77,XNA,XAP,NA,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2077965,249955,Consumer loans,12528.81,120384,132300,0,120384,SATURDAY,11,Y,1,0,NA,NA,XAP,Approved,-1643,XNA,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Regional / Local,1616,Consumer electronics,12,low_normal,POS household without interest,365243,-1612,-1282,-1282,-1278,0
1214127,320658,Cash loans,70054.245,1035000,1095111,NA,1035000,MONDAY,8,Y,1,NA,NA,NA,XNA,Approved,-975,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-945,-255,-255,-248,1
2239959,451797,Consumer loans,3775.05,34353,34353,0,34353,MONDAY,10,Y,1,0,NA,NA,XAP,Approved,-455,Cash through the bank,XAP,NA,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,10,low_normal,POS mobile without interest,365243,-417,-147,-357,-351,0
2667162,248321,Cash loans,33303.87,1057500,1211049,NA,1057500,SUNDAY,13,Y,1,NA,NA,NA,XNA,Refused,-444,Non-cash from your account,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,60,low_normal,Cash X-Sell: low,NA,NA,NA,NA,NA,NA
2681008,419751,Cash loans,NA,0,0,NA,NA,TUESDAY,10,Y,1,NA,NA,NA,XNA,Canceled,-434,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1981427,117435,Consumer loans,5719.995,31450.5,28053,4720.5,31450.5,THURSDAY,7,Y,1,0.15686617652565749,NA,NA,XAP,Refused,-2091,Cash through the bank,LIMIT,NA,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,6,high,POS mobile with interest,NA,NA,NA,NA,NA,NA
1134043,217333,Consumer loans,7489.26,141894,166243.5,0,141894,THURSDAY,16,Y,1,0,NA,NA,XAP,Approved,-762,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,30,Consumer electronics,24,low_action,POS household without interest,365243,-724,-34,-34,-31,0
2814284,117875,Revolving loans,2250,45000,45000,NA,45000,THURSDAY,11,Y,1,NA,NA,NA,XAP,Approved,-377,XNA,XAP,NA,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,-372,-331,365243,365243,365243,0
1486908,271745,Consumer loans,7430.625,139995,164758.5,0,139995,SUNDAY,8,Y,1,0,NA,NA,XAP,Approved,-1534,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Regional / Local,108,Consumer electronics,24,low_action,POS household without interest,365243,-1503,-813,-813,-806,0
1807217,366646,Cash loans,NA,0,0,NA,NA,FRIDAY,13,Y,1,NA,NA,NA,XNA,Canceled,-435,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2538233,156741,Consumer loans,1918.485,14355,15777,0,14355,WEDNESDAY,8,Y,1,0,NA,NA,XAP,Approved,-2341,Cash through the bank,XAP,Unaccompanied,New,Photo / Cinema Equipment,POS,XNA,Stone,43,Connectivity,12,high,POS mobile with interest,365243,-2310,-1980,-1980,-1973,0
2018356,260709,Consumer loans,4796.19,59404.5,47520,11884.5,59404.5,THURSDAY,14,Y,1,0.21788418232778503,NA,NA,XAP,Approved,-43,Cash through the bank,XAP,NA,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,12,middle,POS mobile with interest,365243,365243,329,365243,365243,0
1552169,184517,Cash loans,NA,0,0,NA,NA,THURSDAY,16,Y,1,NA,NA,NA,XNA,Canceled,-303,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1701514,142674,Consumer loans,3553.74,25515,24696,2700,25515,SATURDAY,11,Y,1,0.10733484649384782,NA,NA,XAP,Approved,-1921,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,29,Connectivity,10,high,POS mobile with interest,365243,-1890,-1620,-1620,-1612,0
1190173,309540,Consumer loans,5808.78,69403.5,62460,6943.5,69403.5,FRIDAY,13,Y,1,0.10895852121683672,NA,NA,XAP,Approved,-2297,Cash through the bank,XAP,"Spouse, partner",New,Mobile,POS,XNA,Country-wide,69,Connectivity,18,high,POS mobile with interest,365243,-2266,-1756,-1756,-1749,0
2149509,233157,Cash loans,27449.82,450000,491580,NA,450000,MONDAY,10,Y,1,NA,NA,NA,XNA,Approved,-485,XNA,XAP,NA,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-455,235,-395,-388,1
2632682,140176,Consumer loans,11026.26,61605,58374,6160.5,61605,MONDAY,18,Y,1,0.10396523635349376,NA,NA,XAP,Approved,-611,Cash through the bank,XAP,NA,Refreshed,Computers,POS,XNA,Regional / Local,5000,Consumer electronics,6,middle,POS household with interest,365243,-579,-429,-519,-514,0
2291262,336150,Cash loans,18692.955,180000,191880,NA,180000,THURSDAY,11,Y,1,NA,NA,NA,XNA,Approved,-182,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,low_normal,Cash X-Sell: low,365243,-152,178,365243,365243,1
1659800,209499,Consumer loans,2866.68,17955,14170.5,4455,17955,TUESDAY,10,Y,1,0.26049770475960377,NA,NA,XAP,Approved,-2054,XNA,XAP,NA,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,50,Connectivity,6,high,POS mobile with interest,365243,-2007,-1857,-1887,-1874,0
1396439,120388,Cash loans,28049.85,247500,261220.5,0,247500,SATURDAY,15,Y,1,0,NA,NA,XNA,Approved,-2727,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12,middle,Cash Street: middle,365243,-2696,-2366,-2366,-2362,1
2690583,402877,Consumer loans,7600.185,44955,47920.5,0,44955,TUESDAY,11,Y,1,0,NA,NA,XAP,Approved,-2818,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,1315,Consumer electronics,8,high,POS household with interest,365243,-2787,-2577,-2577,-2575,1
